Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5283,6/19/2010,7/19/2015,Express Shipping,9623,Lesly Soule,Consumer,United States,Sacramento,California,94250,West,7368,Technology,Phones,Chair,560.66,67,0.35,254.88
1607,9/18/2021,3/5/2016,Standard Shipping,4530,Sloane Fotitt,Consumer,United States,Whittier,California,90610,East,7772,Furniture,Pens,Chair,962.52,72,0.25,327.59
5379,1/9/2015,12/14/2011,Same Day Shipping,8457,Sarita Polglaze,Corporate,United States,San Bernardino,California,92415,South,2967,Technology,Chairs,Chair,828.76,47,0.33,474.72
2828,8/23/2019,11/10/2011,Express Shipping,7227,Bessy Tulk,Corporate,United States,Salinas,California,93907,South,7148,Technology,Phones,Chair,499.61,1,0.05,330.94
6942,8/5/2012,6/16/2021,Same Day Shipping,9281,Zebedee Plumley,Corporate,United States,Sacramento,California,95852,West,4875,Office Supplies,Tables,Pen,549.29,99,0.44,197.95
8158,7/25/2017,9/11/2011,Express Shipping,5949,Marsiella Storrier,Corporate,United States,San Diego,California,92105,East,5527,Technology,Paper,Chair,176.39,86,0.2,324.28
6180,12/12/2011,5/31/2019,Standard Shipping,4774,Caprice Bather,Consumer,United States,Fresno,California,93726,South,2409,Office Supplies,Paper,Phone,883.31,74,0.15,123.16
3671,12/29/2020,9/1/2018,Express Shipping,7809,Abra Meader,Consumer,United States,Sacramento,California,95894,East,9753,Office Supplies,Paper,Paper,471.2,98,0.24,294.26
7452,5/27/2019,4/29/2020,Standard Shipping,6657,Bernadette Lithgow,Corporate,United States,Sunnyvale,California,94089,South,4254,Furniture,Pens,Table,115.14,31,0.16,396.23
1289,5/17/2011,3/6/2013,Same Day Shipping,5960,Feliks Cobbe,Consumer,United States,Garden Grove,California,92844,North,2162,Technology,Phones,Laptop,736.15,63,0.22,377.95
3275,1/2/2018,1/28/2014,Standard Shipping,7484,Birk Crielly,Home Office,United States,Stockton,California,95210,West,9714,Office Supplies,Laptops,Paper,87.15,64,0.25,337.29
5963,9/28/2016,4/25/2011,Standard Shipping,6400,Venita Lafranconi,Corporate,United States,San Francisco,California,94154,East,8054,Office Supplies,Tables,Pen,873.84,18,0.2,358.3
4165,1/15/2015,12/5/2017,Same Day Shipping,3243,Mady Lardnar,Home Office,United States,San Diego,California,92132,East,3150,Office Supplies,Tables,Laptop,905.92,18,0.32,135.01
7945,11/3/2013,10/19/2017,Same Day Shipping,5995,Dacy Sedwick,Home Office,United States,Los Angeles,California,90071,North,9468,Office Supplies,Pens,Pen,963.83,8,0.28,285.78
3051,6/2/2013,10/18/2016,Express Shipping,9293,Arnold Bearward,Corporate,United States,San Jose,California,95123,South,6427,Technology,Tables,Pen,732.28,4,0.1,353.78
4240,1/27/2014,7/1/2018,Same Day Shipping,7162,Calida Bartot,Home Office,United States,Los Angeles,California,90045,West,1074,Technology,Paper,Pen,399.89,40,0.12,185.57
6724,11/20/2012,7/17/2020,Same Day Shipping,2207,Ardella Brumen,Corporate,United States,San Jose,California,95113,East,5932,Furniture,Laptops,Laptop,652.51,32,0.04,350.23
3832,2/26/2011,10/18/2015,Express Shipping,2641,Chuck Keeble,Consumer,United States,Burbank,California,91505,West,7158,Furniture,Pens,Phone,614.11,7,0.14,144.36
4232,9/22/2016,8/23/2012,Standard Shipping,5841,Georgetta McArt,Corporate,United States,Long Beach,California,90831,North,6825,Office Supplies,Tables,Laptop,861.48,12,0.26,216.01
9532,5/19/2016,8/21/2017,Express Shipping,7058,Noak Ranvoise,Home Office,United States,Inglewood,California,90305,South,4561,Furniture,Tables,Paper,197.66,87,0.22,417.84
2907,3/21/2022,8/3/2021,Express Shipping,3604,Jo-anne Jouanot,Consumer,United States,San Jose,California,95160,South,1937,Technology,Laptops,Phone,408.28,48,0.15,484.09
3341,1/22/2015,9/23/2013,Standard Shipping,3479,Stavros Whittuck,Corporate,United States,San Diego,California,92127,East,8213,Office Supplies,Pens,Table,701.0,49,0.19,162.33
9901,4/14/2021,5/6/2012,Express Shipping,5107,Ulrikaumeko Roder,Corporate,United States,Van Nuys,California,91499,North,6700,Technology,Pens,Table,825.34,39,0.4,449.52
6846,8/6/2010,3/30/2012,Standard Shipping,3303,Goldie Yerill,Corporate,United States,Van Nuys,California,91406,North,3800,Furniture,Laptops,Chair,454.31,11,0.49,471.99
5713,8/1/2013,7/28/2022,Same Day Shipping,5904,Janek Venners,Corporate,United States,San Diego,California,92153,North,9600,Office Supplies,Chairs,Phone,679.18,74,0.02,382.93
7022,6/13/2020,3/24/2020,Same Day Shipping,7372,Dana Rookledge,Consumer,United States,San Jose,California,95108,North,9011,Furniture,Laptops,Paper,574.31,79,0.31,295.89
8468,3/6/2010,10/9/2018,Standard Shipping,9036,Estella Ferier,Consumer,United States,Sacramento,California,94297,West,9617,Technology,Tables,Pen,445.41,72,0.31,452.61
5444,3/11/2012,4/5/2018,Same Day Shipping,7894,Jillene Stainsby,Home Office,United States,Inglewood,California,90305,East,7475,Office Supplies,Pens,Laptop,92.5,7,0.02,142.82
7337,9/26/2014,9/17/2012,Same Day Shipping,6549,Margery Kennerley,Consumer,United States,San Diego,California,92191,East,6228,Technology,Chairs,Pen,201.36,74,0.22,132.27
4292,4/28/2012,5/28/2010,Express Shipping,7597,Lovell Carbonell,Home Office,United States,Oceanside,California,92056,East,2399,Technology,Paper,Chair,292.2,84,0.04,463.17
9495,8/26/2016,6/18/2013,Same Day Shipping,5203,Rowen Geikie,Corporate,United States,Burbank,California,91505,West,7260,Technology,Paper,Table,142.74,45,0.23,137.1
6439,7/5/2012,5/11/2022,Same Day Shipping,8709,Kimberlee Keep,Consumer,United States,Los Angeles,California,90010,South,2492,Furniture,Laptops,Phone,187.61,73,0.39,433.31
2710,10/17/2013,3/1/2010,Standard Shipping,6113,Gratiana Williams,Home Office,United States,Irvine,California,92619,North,4369,Technology,Tables,Chair,173.15,60,0.25,314.69
7141,4/15/2021,2/17/2019,Same Day Shipping,7478,Nikolaus Braney,Home Office,United States,Oakland,California,94611,West,7393,Technology,Phones,Paper,835.96,27,0.26,345.36
9703,6/17/2014,8/5/2017,Express Shipping,3197,Darbee Tettley,Home Office,United States,Pasadena,California,91199,West,7300,Furniture,Pens,Pen,534.65,55,0.39,341.91
8162,11/13/2010,6/25/2013,Same Day Shipping,7234,Karie Kleinplac,Home Office,United States,Los Angeles,California,90045,East,4657,Office Supplies,Laptops,Table,878.66,1,0.14,348.68
9371,4/16/2016,1/23/2021,Same Day Shipping,8612,Wolfie Sturge,Consumer,United States,Whittier,California,90605,West,9750,Furniture,Phones,Paper,908.96,16,0.45,385.17
2538,6/10/2022,7/14/2017,Same Day Shipping,9601,Elsy Vyel,Consumer,United States,Glendale,California,91210,North,5603,Office Supplies,Pens,Phone,444.19,6,0.24,244.28
6257,7/14/2017,1/1/2015,Same Day Shipping,8749,Maddie Hehl,Corporate,United States,Santa Cruz,California,95064,East,9820,Furniture,Pens,Pen,586.43,16,0.14,392.67
4103,1/15/2015,10/22/2017,Standard Shipping,5677,Uta Kinder,Corporate,United States,Los Angeles,California,90094,West,5698,Office Supplies,Tables,Laptop,763.86,30,0.32,375.57
1005,6/23/2011,6/29/2019,Same Day Shipping,1851,Aila Iacovo,Consumer,United States,San Rafael,California,94913,South,2665,Furniture,Paper,Table,512.79,95,0.4,309.63
5775,4/22/2022,11/8/2013,Same Day Shipping,8143,Shep McKeeman,Corporate,United States,Salinas,California,93907,East,3173,Office Supplies,Paper,Table,443.91,37,0.38,139.02
4540,8/28/2018,6/7/2021,Express Shipping,7898,Josee Golborn,Corporate,United States,Fresno,California,93762,North,1749,Technology,Pens,Table,62.99,72,0.11,489.33
4437,1/8/2019,2/22/2010,Standard Shipping,1412,Phaedra Pettingall,Home Office,United States,Long Beach,California,90805,South,9436,Technology,Laptops,Pen,300.15,79,0.24,174.23
8442,6/15/2020,12/31/2017,Express Shipping,4335,Irvine Maasz,Home Office,United States,Sacramento,California,95818,West,3827,Furniture,Tables,Paper,749.88,74,0.22,271.81
8505,5/9/2020,7/4/2019,Express Shipping,1808,Conan Greenland,Corporate,United States,San Jose,California,95138,South,4253,Office Supplies,Chairs,Pen,786.99,22,0.12,337.64
7884,9/28/2018,10/14/2010,Standard Shipping,8373,Caz Scrammage,Corporate,United States,Garden Grove,California,92645,East,4870,Furniture,Paper,Pen,803.46,12,0.38,139.74
6199,8/21/2012,7/25/2011,Standard Shipping,2639,Ceciley Robertshaw,Consumer,United States,Pasadena,California,91103,West,8115,Office Supplies,Tables,Paper,537.67,88,0.41,472.55
1865,2/2/2012,5/13/2021,Standard Shipping,1265,Uriel Bodicam,Corporate,United States,Sunnyvale,California,94089,East,8433,Technology,Chairs,Table,438.58,2,0.24,408.81
2638,5/7/2018,4/30/2015,Express Shipping,9816,Jermaine Collum,Corporate,United States,Long Beach,California,90805,North,3330,Furniture,Pens,Phone,413.15,24,0.23,222.1
3994,3/17/2011,7/5/2015,Express Shipping,2259,Austina Anan,Consumer,United States,Richmond,California,94807,West,7163,Office Supplies,Laptops,Chair,669.41,58,0.2,356.08
3784,9/5/2018,11/1/2014,Express Shipping,5312,Humfried Silverston,Home Office,United States,San Diego,California,92105,West,7051,Office Supplies,Paper,Phone,585.9,95,0.25,435.82
3310,2/22/2010,6/20/2011,Express Shipping,7094,Tore Tenney,Consumer,United States,Sacramento,California,94297,South,7571,Furniture,Pens,Table,180.42,50,0.35,163.9
3100,9/18/2021,7/11/2011,Express Shipping,3183,Leandra Dimock,Consumer,United States,San Francisco,California,94121,West,7731,Technology,Pens,Laptop,170.75,28,0.15,210.46
2160,6/16/2010,10/29/2010,Standard Shipping,1860,Nil Wittey,Consumer,United States,Anaheim,California,92825,North,9527,Office Supplies,Chairs,Phone,333.44,39,0.44,387.47
1265,5/13/2021,12/22/2015,Standard Shipping,3775,Klemens Stothert,Home Office,United States,San Diego,California,92132,West,5007,Furniture,Tables,Chair,386.22,92,0.01,253.88
1309,7/2/2020,5/26/2021,Standard Shipping,5292,Sadye Pickston,Home Office,United States,Inglewood,California,90398,East,7803,Technology,Phones,Pen,46.82,27,0.17,113.39
7248,2/17/2015,6/24/2012,Standard Shipping,1934,Rickard MacParlan,Home Office,United States,Inglewood,California,90398,North,5786,Technology,Chairs,Table,669.81,50,0.31,346.65
1436,6/18/2017,5/8/2011,Standard Shipping,9147,Daryle Adolfson,Corporate,United States,Burbank,California,91505,West,2537,Office Supplies,Tables,Paper,788.47,99,0.18,476.27
3631,4/6/2010,7/14/2010,Express Shipping,5820,Gilda Inge,Corporate,United States,San Francisco,California,94154,West,9364,Technology,Pens,Pen,803.77,58,0.32,395.88
4839,1/14/2018,11/21/2021,Same Day Shipping,8458,Celestine Stood,Corporate,United States,Fresno,California,93726,East,9956,Office Supplies,Chairs,Pen,602.36,65,0.27,370.03
7265,1/5/2017,4/5/2012,Same Day Shipping,6777,Emilie Wehden,Corporate,United States,Inglewood,California,90305,West,9934,Office Supplies,Paper,Phone,119.96,20,0.28,482.22
6233,12/9/2014,3/28/2020,Same Day Shipping,1289,Kristopher Cusiter,Corporate,United States,Whittier,California,90610,South,1710,Office Supplies,Pens,Pen,11.28,98,0.11,166.99
1375,1/4/2018,9/15/2018,Same Day Shipping,2632,Gardie Ferrone,Home Office,United States,Richmond,California,94807,South,6591,Furniture,Laptops,Phone,631.13,18,0.14,109.79
8477,5/1/2010,5/20/2010,Express Shipping,9447,Torey Milesap,Corporate,United States,San Jose,California,95108,West,4032,Office Supplies,Chairs,Pen,403.09,36,0.31,273.72
1671,6/3/2014,8/24/2011,Standard Shipping,6441,Chelsea Busst,Consumer,United States,Pasadena,California,91186,East,5476,Furniture,Tables,Table,806.36,8,0.12,462.15
1354,7/12/2018,11/23/2022,Same Day Shipping,2279,Ulrica Duesberry,Home Office,United States,San Diego,California,92153,East,5724,Technology,Paper,Paper,450.24,14,0.05,490.13
6850,3/22/2011,12/20/2022,Same Day Shipping,4447,Amory Keenlyside,Consumer,United States,Sunnyvale,California,94089,North,7404,Office Supplies,Phones,Chair,754.11,22,0.42,416.65
3201,4/15/2015,12/23/2015,Express Shipping,1210,Jarred Cobbledick,Consumer,United States,Sacramento,California,94263,West,5026,Technology,Paper,Chair,484.31,70,0.42,186.4
4700,11/26/2014,11/12/2013,Express Shipping,6317,Hope Eckly,Corporate,United States,Lancaster,California,93584,West,2079,Technology,Paper,Phone,1.01,86,0.48,435.48
7032,5/31/2012,1/10/2017,Standard Shipping,4636,Boothe Cuppleditch,Home Office,United States,Newport Beach,California,92662,North,5023,Technology,Tables,Table,726.79,86,0.4,243.1
5233,8/27/2017,9/7/2013,Standard Shipping,1628,Konrad Enrigo,Corporate,United States,Pasadena,California,91186,South,4743,Furniture,Phones,Phone,583.45,96,0.44,493.58
9232,11/27/2012,1/29/2016,Express Shipping,9319,Charmian Carrane,Home Office,United States,Fresno,California,93715,West,5165,Office Supplies,Chairs,Phone,261.74,69,0.01,128.1
3222,11/27/2012,11/5/2014,Standard Shipping,4969,Liuka Glashby,Home Office,United States,Los Angeles,California,90189,East,5981,Office Supplies,Tables,Chair,214.52,25,0.23,163.52
9452,6/16/2015,7/29/2021,Express Shipping,7165,Akim Beushaw,Home Office,United States,Corona,California,92878,North,5729,Technology,Paper,Paper,203.91,94,0.09,131.12
8303,4/26/2013,12/4/2010,Same Day Shipping,4722,Eric Feldman,Consumer,United States,Santa Ana,California,92725,West,5917,Technology,Laptops,Chair,604.6,18,0.04,333.72
9790,10/24/2015,7/9/2016,Standard Shipping,7458,Gorden Hamber,Consumer,United States,San Jose,California,95108,North,4304,Office Supplies,Chairs,Laptop,617.79,74,0.07,170.16
4630,1/26/2018,2/1/2020,Express Shipping,9877,Gaby Kynd,Consumer,United States,Newport Beach,California,92662,South,6570,Furniture,Laptops,Paper,946.43,74,0.39,298.41
2613,7/6/2012,3/30/2016,Express Shipping,7087,Bren Perocci,Home Office,United States,Sacramento,California,94237,South,4344,Technology,Tables,Laptop,746.0,40,0.14,457.75
1979,5/25/2014,4/30/2016,Standard Shipping,5301,Sofie Blabber,Home Office,United States,Fresno,California,93704,West,5828,Office Supplies,Tables,Laptop,86.38,6,0.48,255.24
7981,3/15/2017,3/27/2012,Express Shipping,3709,Kaine Cockayne,Corporate,United States,Los Angeles,California,90189,East,7912,Office Supplies,Chairs,Laptop,69.33,66,0.36,329.82
6210,5/9/2017,9/30/2021,Standard Shipping,3180,Gallagher Switsur,Corporate,United States,Los Angeles,California,90010,North,8238,Technology,Laptops,Table,842.52,86,0.18,132.58
3279,5/26/2014,4/6/2012,Express Shipping,5678,Tine Reolfo,Consumer,United States,Pasadena,California,91186,North,7502,Technology,Laptops,Chair,857.95,52,0.17,341.1
3494,10/3/2017,4/1/2014,Express Shipping,3402,Fredek Beckers,Consumer,United States,Oceanside,California,92056,East,3498,Office Supplies,Laptops,Laptop,299.64,70,0.26,356.11
1614,11/16/2016,9/10/2020,Express Shipping,4646,Emeline Briztman,Consumer,United States,Anaheim,California,92825,East,3461,Furniture,Tables,Chair,576.25,7,0.08,495.14
3943,2/8/2012,10/23/2010,Standard Shipping,5741,Francois Dalliwatr,Consumer,United States,Sacramento,California,94207,North,2379,Technology,Laptops,Phone,891.08,36,0.11,194.7
3914,8/5/2011,7/30/2011,Standard Shipping,6657,Granville Lockhurst,Consumer,United States,Chico,California,95973,North,7139,Technology,Pens,Pen,429.42,69,0.34,261.83
5019,9/19/2019,6/17/2010,Same Day Shipping,1659,Lil Longmuir,Corporate,United States,San Diego,California,92110,East,5903,Technology,Pens,Laptop,224.47,56,0.34,172.82
1792,8/17/2013,8/22/2022,Express Shipping,5155,Lev Swains,Consumer,United States,Oceanside,California,92056,North,6974,Technology,Laptops,Chair,100.85,40,0.46,266.84
8669,12/17/2011,9/23/2014,Same Day Shipping,6321,Gordan Holbury,Corporate,United States,Sacramento,California,94273,East,7789,Office Supplies,Chairs,Paper,990.66,39,0.12,278.08
3703,12/12/2015,2/13/2012,Same Day Shipping,1829,Tedmund Stappard,Consumer,United States,San Jose,California,95138,South,1425,Office Supplies,Tables,Laptop,805.48,25,0.04,269.61
2049,5/6/2014,1/1/2017,Standard Shipping,7347,Therese Dunsmuir,Corporate,United States,Long Beach,California,90831,West,7784,Furniture,Pens,Phone,600.1,74,0.42,164.87
7071,5/3/2011,6/20/2015,Express Shipping,6680,Diannne Ambrosetti,Corporate,United States,Huntington Beach,California,92648,West,7342,Technology,Chairs,Pen,798.53,67,0.33,340.03
5418,8/20/2015,3/27/2021,Same Day Shipping,9637,Armstrong Ogilvy,Corporate,United States,San Jose,California,95194,North,8763,Furniture,Tables,Table,370.51,27,0.11,427.04
1878,11/22/2010,6/26/2011,Standard Shipping,9388,Rubina Kiddy,Consumer,United States,Oceanside,California,92056,West,3617,Office Supplies,Paper,Paper,489.91,63,0.04,267.37
4147,10/11/2020,6/30/2014,Same Day Shipping,6151,Madeleine Surguine,Home Office,United States,Sacramento,California,94291,West,7555,Office Supplies,Paper,Chair,353.12,62,0.35,224.98
9614,8/7/2022,11/18/2010,Express Shipping,3274,Finn Pennaman,Corporate,United States,San Diego,California,92176,South,3262,Technology,Phones,Table,513.07,74,0.3,459.02
5048,7/13/2010,4/28/2017,Express Shipping,8780,Mar Lapslie,Consumer,United States,Pasadena,California,91186,South,9657,Office Supplies,Paper,Pen,50.37,88,0.39,484.42
5746,8/5/2013,1/16/2020,Express Shipping,3115,Nikolos Brou,Consumer,United States,Long Beach,California,90805,West,9443,Furniture,Phones,Pen,149.12,78,0.19,477.25
3648,11/27/2016,5/20/2013,Express Shipping,2210,Manda Tomaini,Consumer,United States,Torrance,California,90505,South,9917,Furniture,Paper,Table,170.38,14,0.32,271.67
8277,10/3/2010,6/18/2013,Same Day Shipping,2784,Hobie Kealy,Consumer,United States,Sunnyvale,California,94089,West,3314,Furniture,Paper,Paper,839.64,85,0.39,221.33
8698,11/23/2014,5/15/2010,Express Shipping,6232,Karlens Milmo,Consumer,United States,Carlsbad,California,92013,South,9203,Furniture,Paper,Pen,120.01,14,0.37,163.24
9178,9/29/2013,4/9/2022,Express Shipping,3675,Demetre McCroary,Consumer,United States,Los Angeles,California,90045,East,4619,Office Supplies,Tables,Chair,754.4,18,0.37,293.14
5217,12/26/2016,3/29/2010,Standard Shipping,6733,Claretta Ashwell,Home Office,United States,Fresno,California,93715,East,1778,Technology,Pens,Table,530.88,52,0.27,190.82
1118,5/24/2011,10/14/2015,Standard Shipping,5181,Paola Ware,Home Office,United States,Long Beach,California,90831,South,1781,Technology,Chairs,Table,281.91,16,0.28,423.43
7289,6/6/2014,6/30/2014,Standard Shipping,8662,Culver Tolefree,Home Office,United States,San Diego,California,92110,East,8007,Technology,Laptops,Pen,412.04,26,0.44,103.94
3025,5/28/2014,8/21/2017,Same Day Shipping,4986,Montgomery Cron,Home Office,United States,San Francisco,California,94154,West,2134,Technology,Chairs,Paper,458.65,12,0.28,414.24
8855,7/10/2012,4/13/2012,Same Day Shipping,5652,Blaire Whiteley,Corporate,United States,Los Angeles,California,90055,North,6351,Furniture,Laptops,Table,782.99,89,0.49,238.31
9971,9/21/2013,11/12/2018,Express Shipping,6557,Renato Roocroft,Home Office,United States,Glendale,California,91210,East,8548,Office Supplies,Phones,Phone,434.32,2,0.26,346.21
4178,10/23/2017,8/17/2020,Same Day Shipping,2549,Tadio O'Rodane,Home Office,United States,Fresno,California,93715,South,6791,Office Supplies,Tables,Laptop,437.65,28,0.43,416.94
8555,3/4/2022,1/20/2013,Same Day Shipping,5158,Gibby Duxbarry,Corporate,United States,Oceanside,California,92056,North,5479,Office Supplies,Pens,Table,655.08,100,0.29,330.25
3380,4/9/2012,12/23/2010,Same Day Shipping,1184,Lemuel Gheerhaert,Home Office,United States,Newport Beach,California,92662,North,8566,Furniture,Tables,Pen,686.2,28,0.13,128.19
1437,5/1/2018,4/26/2020,Standard Shipping,4815,Fifine Mercy,Consumer,United States,Salinas,California,93907,South,3998,Furniture,Chairs,Paper,888.98,48,0.06,107.05
6591,4/23/2022,12/21/2014,Express Shipping,8861,Chance Tilly,Corporate,United States,Alhambra,California,91841,North,3066,Furniture,Paper,Chair,275.64,57,0.49,301.2
4004,12/31/2021,11/25/2022,Same Day Shipping,3549,Morey Saintpierre,Corporate,United States,Santa Monica,California,90410,North,7970,Technology,Phones,Chair,300.95,24,0.18,212.22
9040,2/21/2014,3/29/2013,Express Shipping,7313,Ronald De Biasio,Corporate,United States,Corona,California,92878,West,6789,Office Supplies,Paper,Table,797.48,84,0.39,256.34
4607,7/15/2018,6/5/2011,Same Day Shipping,4124,Malissa Bolus,Corporate,United States,San Francisco,California,94121,North,9770,Technology,Laptops,Laptop,652.64,44,0.19,220.93
6423,7/22/2018,1/25/2013,Same Day Shipping,4072,Katharine Sharrocks,Corporate,United States,Newport Beach,California,92662,East,4574,Office Supplies,Laptops,Chair,615.38,14,0.38,242.25
2683,11/7/2021,10/28/2014,Express Shipping,8032,Edita Absolom,Corporate,United States,Sacramento,California,94273,South,9739,Furniture,Paper,Pen,264.52,73,0.32,210.67
8225,1/10/2021,9/7/2020,Standard Shipping,5105,Bethina Pentecost,Corporate,United States,Mountain View,California,94042,West,3651,Technology,Chairs,Paper,407.72,3,0.05,495.16
4280,6/1/2019,11/5/2011,Express Shipping,7995,Giulia Dobbins,Consumer,United States,Stockton,California,95210,South,8989,Office Supplies,Paper,Paper,88.12,43,0.2,363.78
1944,5/24/2012,5/10/2016,Standard Shipping,8800,Sarajane Garret,Consumer,United States,San Diego,California,92105,South,8678,Furniture,Phones,Chair,525.09,29,0.14,215.41
5555,7/6/2015,11/22/2014,Same Day Shipping,9075,Josiah Vanyutin,Consumer,United States,Stockton,California,95205,West,5536,Office Supplies,Chairs,Chair,79.51,54,0.46,435.41
7080,11/11/2019,3/12/2021,Standard Shipping,2066,Georgie Bines,Corporate,United States,San Francisco,California,94154,North,1735,Office Supplies,Chairs,Laptop,649.18,98,0.21,141.6
8471,1/12/2012,7/29/2010,Express Shipping,1551,Dov Crangle,Consumer,United States,Los Angeles,California,90030,North,8821,Office Supplies,Laptops,Paper,924.05,63,0.18,311.6
2116,3/14/2014,9/30/2019,Standard Shipping,8381,Jacquetta Luther,Corporate,United States,San Francisco,California,94159,South,9150,Furniture,Pens,Chair,339.68,19,0.29,426.58
4602,7/9/2016,6/13/2014,Express Shipping,2220,Alec Livingstone,Consumer,United States,Chico,California,95973,North,8368,Furniture,Tables,Pen,746.7,27,0.35,345.58
4142,7/4/2021,5/10/2015,Same Day Shipping,4477,Aube Brok,Consumer,United States,Oakland,California,94622,West,8350,Furniture,Tables,Chair,466.03,61,0.39,208.46
5506,10/8/2015,4/19/2012,Express Shipping,8408,Nickie Dyka,Consumer,United States,Van Nuys,California,91406,West,2216,Technology,Paper,Phone,197.33,31,0.0,308.03
7496,12/26/2014,3/27/2012,Same Day Shipping,9635,Merell Neachell,Consumer,United States,San Diego,California,92127,North,8201,Technology,Chairs,Phone,971.82,29,0.2,283.69
1406,3/3/2018,11/8/2017,Standard Shipping,7523,Meredithe Sitford,Corporate,United States,Los Angeles,California,90094,West,8716,Office Supplies,Tables,Paper,271.39,80,0.21,362.23
4718,5/14/2018,12/5/2018,Same Day Shipping,1001,Tailor Wyness,Corporate,United States,San Diego,California,92132,East,8712,Furniture,Chairs,Paper,622.02,50,0.2,491.76
8373,3/13/2015,9/14/2021,Express Shipping,6977,Michele Cordeau],Home Office,United States,Chico,California,95973,West,2058,Furniture,Laptops,Pen,899.48,20,0.3,383.13
8185,8/28/2014,8/8/2019,Express Shipping,8324,Joby Bartel,Consumer,United States,Oceanside,California,92056,South,8449,Furniture,Pens,Paper,514.16,58,0.5,212.1
3343,7/14/2019,2/8/2022,Same Day Shipping,6503,Leanna Dessent,Home Office,United States,San Diego,California,92105,East,8904,Office Supplies,Phones,Chair,361.11,87,0.1,314.96
1160,5/30/2011,12/1/2014,Express Shipping,2667,Dorelle Sebright,Home Office,United States,Burbank,California,91505,East,5471,Office Supplies,Paper,Table,45.56,89,0.47,213.55
6097,7/2/2016,6/1/2015,Same Day Shipping,5899,Honey Doe,Corporate,United States,Simi Valley,California,93094,North,4612,Office Supplies,Chairs,Pen,599.1,57,0.27,332.07
4848,1/13/2019,2/18/2012,Same Day Shipping,4917,Karine Caress,Home Office,United States,Oceanside,California,92056,North,9036,Office Supplies,Tables,Laptop,218.07,15,0.06,375.19
5436,6/20/2017,6/1/2019,Express Shipping,3485,Dayle Kirtland,Home Office,United States,Los Angeles,California,90071,West,5170,Office Supplies,Laptops,Table,726.86,55,0.29,205.73
7631,7/2/2015,3/2/2015,Standard Shipping,7342,Tracee Cormode,Corporate,United States,Sacramento,California,94291,East,8857,Furniture,Tables,Paper,994.76,42,0.31,141.04
8498,2/22/2017,11/7/2016,Standard Shipping,4372,Husein Cawley,Home Office,United States,Sacramento,California,95813,West,2092,Furniture,Pens,Chair,719.49,16,0.12,401.48
4514,3/9/2021,10/28/2022,Standard Shipping,6143,Dannie Tethcote,Consumer,United States,Glendale,California,91210,East,9665,Furniture,Paper,Paper,113.88,96,0.07,313.44
1135,12/23/2015,11/12/2022,Standard Shipping,9375,Debera Ellard,Consumer,United States,Santa Ana,California,92725,East,9747,Technology,Chairs,Table,998.66,5,0.11,416.67
6638,7/31/2021,7/6/2016,Express Shipping,2153,Sue Rowena,Corporate,United States,Huntington Beach,California,92648,South,5674,Office Supplies,Laptops,Phone,930.93,55,0.41,215.72
7336,12/16/2011,12/14/2010,Same Day Shipping,4465,Suki Haysman,Corporate,United States,Los Angeles,California,90071,South,6010,Office Supplies,Pens,Table,488.82,27,0.43,404.44
2495,3/13/2014,11/16/2014,Standard Shipping,2655,Tadeo Rickwood,Corporate,United States,Pasadena,California,91131,South,8968,Furniture,Paper,Pen,461.91,44,0.04,167.59
2343,6/29/2022,8/20/2018,Standard Shipping,4637,Kelbee Dotterill,Consumer,United States,Sacramento,California,94297,East,5693,Technology,Phones,Phone,393.63,99,0.0,432.94
4068,10/2/2021,12/4/2010,Same Day Shipping,7911,Noella Shurey,Home Office,United States,Sacramento,California,94237,East,9539,Technology,Phones,Laptop,735.77,65,0.03,427.85
6779,2/24/2021,2/14/2017,Express Shipping,3182,Fidelia Belsher,Home Office,United States,San Francisco,California,94110,West,7360,Office Supplies,Tables,Pen,357.01,29,0.36,146.49
6226,5/1/2013,10/31/2014,Standard Shipping,7531,Josy Elsey,Consumer,United States,San Jose,California,95138,West,7867,Furniture,Phones,Laptop,697.97,87,0.45,388.59
7055,5/13/2011,10/2/2016,Standard Shipping,5278,Mellisent Vanyakin,Consumer,United States,Santa Monica,California,90410,West,2970,Office Supplies,Chairs,Phone,239.93,38,0.11,200.57
7231,1/2/2017,9/8/2013,Same Day Shipping,5281,Reynolds Thresh,Consumer,United States,Chico,California,95973,West,1887,Technology,Phones,Pen,34.29,29,0.18,432.11
5821,7/20/2014,5/25/2011,Same Day Shipping,9261,Finley Lorenzo,Corporate,United States,San Jose,California,95128,West,3659,Technology,Laptops,Paper,131.04,94,0.01,313.35
2444,11/25/2017,11/28/2019,Express Shipping,6075,Burk Hopfer,Consumer,United States,San Francisco,California,94121,East,8556,Office Supplies,Phones,Chair,285.45,4,0.27,177.18
2429,7/10/2014,4/10/2016,Express Shipping,9781,Lorelei Crab,Corporate,United States,Petaluma,California,94975,North,5062,Furniture,Pens,Phone,879.99,44,0.0,131.54
8618,11/28/2014,6/1/2017,Express Shipping,6883,Elvina Peppard,Corporate,United States,San Jose,California,95108,South,5509,Technology,Chairs,Table,358.32,20,0.15,390.37
